source_id,journal_name,year,count
S43131466,Ethnos: Journal of Anthropology,2022,35
S43131466,Ethnos: Journal of Anthropology,2006,34
S43131466,Ethnos: Journal of Anthropology,2017,33
S43131466,Ethnos: Journal of Anthropology,2003,32
S43131466,Ethnos: Journal of Anthropology,2024,32
S43131466,Ethnos: Journal of Anthropology,1936,31
S43131466,Ethnos: Journal of Anthropology,2005,31
S43131466,Ethnos: Journal of Anthropology,1985,30
S43131466,Ethnos: Journal of Anthropology,1999,29
S43131466,Ethnos: Journal of Anthropology,2004,29
S43131466,Ethnos: Journal of Anthropology,2007,29
S43131466,Ethnos: Journal of Anthropology,2008,29
S43131466,Ethnos: Journal of Anthropology,1975,27
S43131466,Ethnos: Journal of Anthropology,1993,27
S43131466,Ethnos: Journal of Anthropology,1998,27
S43131466,Ethnos: Journal of Anthropology,2010,27
S43131466,Ethnos: Journal of Anthropology,1987,26
S43131466,Ethnos: Journal of Anthropology,2000,25
S43131466,Ethnos: Journal of Anthropology,1956,24
S43131466,Ethnos: Journal of Anthropology,2002,24
S43131466,Ethnos: Journal of Anthropology,1959,23
S43131466,Ethnos: Journal of Anthropology,1990,23
S43131466,Ethnos: Journal of Anthropology,1991,23
S43131466,Ethnos: Journal of Anthropology,2001,23
S43131466,Ethnos: Journal of Anthropology,1938,22
S43131466,Ethnos: Journal of Anthropology,1981,22
S43131466,Ethnos: Journal of Anthropology,1982,22
S43131466,Ethnos: Journal of Anthropology,1986,22
S43131466,Ethnos: Journal of Anthropology,1989,22
S43131466,Ethnos: Journal of Anthropology,1978,21
S43131466,Ethnos: Journal of Anthropology,1979,21
S43131466,Ethnos: Journal of Anthropology,1994,21
S43131466,Ethnos: Journal of Anthropology,1997,21
S43131466,Ethnos: Journal of Anthropology,1951,20
S43131466,Ethnos: Journal of Anthropology,1980,20
S43131466,Ethnos: Journal of Anthropology,1988,20
S43131466,Ethnos: Journal of Anthropology,1950,19
S43131466,Ethnos: Journal of Anthropology,1983,19
S43131466,Ethnos: Journal of Anthropology,1992,19
S43131466,Ethnos: Journal of Anthropology,1995,19
S43131466,Ethnos: Journal of Anthropology,1955,18
S43131466,Ethnos: Journal of Anthropology,1957,18
S43131466,Ethnos: Journal of Anthropology,1961,18
S43131466,Ethnos: Journal of Anthropology,1948,17
S43131466,Ethnos: Journal of Anthropology,1962,17
S43131466,Ethnos: Journal of Anthropology,1977,17
S43131466,Ethnos: Journal of Anthropology,1996,17
S43131466,Ethnos: Journal of Anthropology,1939,16
S43131466,Ethnos: Journal of Anthropology,1942,16
S43131466,Ethnos: Journal of Anthropology,1960,16
S43131466,Ethnos: Journal of Anthropology,1963,16
S43131466,Ethnos: Journal of Anthropology,1940,15
S43131466,Ethnos: Journal of Anthropology,1949,15
S43131466,Ethnos: Journal of Anthropology,1952,15
S43131466,Ethnos: Journal of Anthropology,1954,15
S43131466,Ethnos: Journal of Anthropology,1969,15
S43131466,Ethnos: Journal of Anthropology,1972,15
S43131466,Ethnos: Journal of Anthropology,1941,14
S43131466,Ethnos: Journal of Anthropology,1953,14
S43131466,Ethnos: Journal of Anthropology,1964,14
S43131466,Ethnos: Journal of Anthropology,1971,14
S43131466,Ethnos: Journal of Anthropology,1973,14
S43131466,Ethnos: Journal of Anthropology,1974,14
S43131466,Ethnos: Journal of Anthropology,1944,13
S43131466,Ethnos: Journal of Anthropology,1946,13
S43131466,Ethnos: Journal of Anthropology,1947,13
S43131466,Ethnos: Journal of Anthropology,1965,13
S43131466,Ethnos: Journal of Anthropology,1966,13
S43131466,Ethnos: Journal of Anthropology,1945,12
S43131466,Ethnos: Journal of Anthropology,1970,12
S43131466,Ethnos: Journal of Anthropology,1943,11
S43131466,Ethnos: Journal of Anthropology,1967,11
S43131466,Ethnos: Journal of Anthropology,1968,10
S43131466,Ethnos: Journal of Anthropology,1976,10
S43131466,Ethnos: Journal of Anthropology,1984,10
S43131466,Ethnos: Journal of Anthropology,1958,9
S30381306,Journal of Anthropological Research,2019,171
S30381306,Journal of Anthropological Research,2011,163
S30381306,Journal of Anthropological Research,2009,160
S30381306,Journal of Anthropological Research,2010,154
S30381306,Journal of Anthropological Research,2004,153
S30381306,Journal of Anthropological Research,2008,153
S30381306,Journal of Anthropological Research,2003,152
S30381306,Journal of Anthropological Research,2017,141
S30381306,Journal of Anthropological Research,2006,139
S30381306,Journal of Anthropological Research,2007,139
S30381306,Journal of Anthropological Research,2005,130
S30381306,Journal of Anthropological Research,2002,125
S30381306,Journal of Anthropological Research,1999,119
S30381306,Journal of Anthropological Research,2016,119
S30381306,Journal of Anthropological Research,2022,115
S30381306,Journal of Anthropological Research,1998,111
S30381306,Journal of Anthropological Research,2021,111
S30381306,Journal of Anthropological Research,2025,111
S30381306,Journal of Anthropological Research,2020,110
S30381306,Journal of Anthropological Research,2024,107
S30381306,Journal of Anthropological Research,2018,104
S30381306,Journal of Anthropological Research,2000,99
S30381306,Journal of Anthropological Research,2023,99
S30381306,Journal of Anthropological Research,1997,90
S30381306,Journal of Anthropological Research,1996,86
S30381306,Journal of Anthropological Research,1984,81
S30381306,Journal of Anthropological Research,2001,74
S30381306,Journal of Anthropological Research,1986,67
S30381306,Journal of Anthropological Research,1987,57
S30381306,Journal of Anthropological Research,1979,52
S30381306,Journal of Anthropological Research,1976,51
S30381306,Journal of Anthropological Research,1982,51
S30381306,Journal of Anthropological Research,1983,51
S30381306,Journal of Anthropological Research,1988,51
S30381306,Journal of Anthropological Research,1985,49
S30381306,Journal of Anthropological Research,1991,49
S30381306,Journal of Anthropological Research,1978,48
S30381306,Journal of Anthropological Research,1977,47
S30381306,Journal of Anthropological Research,1980,47
S30381306,Journal of Anthropological Research,1989,47
S30381306,Journal of Anthropological Research,1990,46
S30381306,Journal of Anthropological Research,1994,46
S30381306,Journal of Anthropological Research,1981,45
S30381306,Journal of Anthropological Research,1993,44
S30381306,Journal of Anthropological Research,1992,41
S30381306,Journal of Anthropological Research,1995,41
S30381306,Journal of Anthropological Research,1975,30
S30381306,Journal of Anthropological Research,1974,28
S30381306,Journal of Anthropological Research,2013,28
S30381306,Journal of Anthropological Research,2015,26
S30381306,Journal of Anthropological Research,1973,25
S30381306,Journal of Anthropological Research,2012,24
S30381306,Journal of Anthropological Research,2014,24
S87435064,International Journal of Middle East Studies (IJMES),2009,205
S87435064,International Journal of Middle East Studies (IJMES),2008,195
S87435064,International Journal of Middle East Studies (IJMES),2007,193
S87435064,International Journal of Middle East Studies (IJMES),2004,188
S87435064,International Journal of Middle East Studies (IJMES),1994,182
S87435064,International Journal of Middle East Studies (IJMES),1993,174
S87435064,International Journal of Middle East Studies (IJMES),1992,172
S87435064,International Journal of Middle East Studies (IJMES),1980,162
S87435064,International Journal of Middle East Studies (IJMES),2011,159
S87435064,International Journal of Middle East Studies (IJMES),2012,158
S87435064,International Journal of Middle East Studies (IJMES),2015,157
S87435064,International Journal of Middle East Studies (IJMES),2010,154
S87435064,International Journal of Middle East Studies (IJMES),2013,153
S87435064,International Journal of Middle East Studies (IJMES),2014,153
S87435064,International Journal of Middle East Studies (IJMES),1991,151
S87435064,International Journal of Middle East Studies (IJMES),1999,151
S87435064,International Journal of Middle East Studies (IJMES),2016,150
S87435064,International Journal of Middle East Studies (IJMES),1997,141
S87435064,International Journal of Middle East Studies (IJMES),1996,138
S87435064,International Journal of Middle East Studies (IJMES),1998,135
S87435064,International Journal of Middle East Studies (IJMES),2023,131
S87435064,International Journal of Middle East Studies (IJMES),2018,130
S87435064,International Journal of Middle East Studies (IJMES),2022,128
S87435064,International Journal of Middle East Studies (IJMES),2006,127
S87435064,International Journal of Middle East Studies (IJMES),2020,127
S87435064,International Journal of Middle East Studies (IJMES),2021,123
S87435064,International Journal of Middle East Studies (IJMES),1995,122
S87435064,International Journal of Middle East Studies (IJMES),2017,121
S87435064,International Journal of Middle East Studies (IJMES),2001,115
S87435064,International Journal of Middle East Studies (IJMES),2024,111
S87435064,International Journal of Middle East Studies (IJMES),2005,109
S87435064,International Journal of Middle East Studies (IJMES),2000,106
S87435064,International Journal of Middle East Studies (IJMES),2019,105
S87435064,International Journal of Middle East Studies (IJMES),1985,103
S87435064,International Journal of Middle East Studies (IJMES),1986,101
S87435064,International Journal of Middle East Studies (IJMES),1984,100
S87435064,International Journal of Middle East Studies (IJMES),2003,98
S87435064,International Journal of Middle East Studies (IJMES),1989,94
S87435064,International Journal of Middle East Studies (IJMES),1983,89
S87435064,International Journal of Middle East Studies (IJMES),1990,89
S87435064,International Journal of Middle East Studies (IJMES),1987,87
S87435064,International Journal of Middle East Studies (IJMES),2002,87
S87435064,International Journal of Middle East Studies (IJMES),1977,86
S87435064,International Journal of Middle East Studies (IJMES),1978,81
S87435064,International Journal of Middle East Studies (IJMES),1981,81
S87435064,International Journal of Middle East Studies (IJMES),1988,71
S87435064,International Journal of Middle East Studies (IJMES),1973,70
S87435064,International Journal of Middle East Studies (IJMES),1975,70
S87435064,International Journal of Middle East Studies (IJMES),1972,69
S87435064,International Journal of Middle East Studies (IJMES),1974,68
S87435064,International Journal of Middle East Studies (IJMES),1976,68
S87435064,International Journal of Middle East Studies (IJMES),2025,68
S87435064,International Journal of Middle East Studies (IJMES),1982,59
S87435064,International Journal of Middle East Studies (IJMES),1970,57
S87435064,International Journal of Middle East Studies (IJMES),1971,56
S87435064,International Journal of Middle East Studies (IJMES),1979,53
S184885884,Middle East Journal,2004,182
S184885884,Middle East Journal,2006,129
S184885884,Middle East Journal,2007,120
S184885884,Middle East Journal,2000,112
S184885884,Middle East Journal,2005,109
S184885884,Middle East Journal,1999,107
S184885884,Middle East Journal,2012,107
S184885884,Middle East Journal,2001,103
S184885884,Middle East Journal,2008,103
S184885884,Middle East Journal,2014,102
S184885884,Middle East Journal,2002,101
S184885884,Middle East Journal,2011,101
S184885884,Middle East Journal,1997,100
S184885884,Middle East Journal,2013,95
S184885884,Middle East Journal,2021,93
S184885884,Middle East Journal,1995,90
S184885884,Middle East Journal,1998,90
S184885884,Middle East Journal,2003,90
S184885884,Middle East Journal,2009,87
S184885884,Middle East Journal,2015,86
